adset_id,account_name,decision_date,source,trigger,model,action,brief_action,amount,execution_status,amount_pct,hours,confidence,reasoning,data_quality_flags,self_assessment,gate_notes,budget_removed,input_tokens,output_tokens,cache_read_tokens,cost_usd,raw_output,input_json
31191755212537,ACC-04,2026-06-10,llm,sent,claude-haiku-4-5,wait,keep,,no_change,,4.0,0.75,"Aged shark (day 8) shows mixed 7-day pattern: two strong profitable days (+54%, +84%) offset by two losing days (-26%, -5%). Today's -10% ROI appears temporary; one bad day after strong recent performance suggests a hiccup rather than trend. Monitor closely.",[],,[],0.0,2507,108,0,0.00305,"{""action"":""wait"",""amount_pct"":null,""hours"":4,""confidence"":0.75,""reasoning"":""Aged shark (day 8) shows mixed 7-day pattern: two strong profitable days (+54%, +84%) offset by two losing days (-26%, -5%). Today's -10% ROI appears temporary; one bad day after strong recent performance suggests a hiccup rather than trend. Monitor closely."",""data_quality_flags"":[],""self_assessment"":null}","{""engine_now"": {""spend_now"": 72.1614, ""revenue_now"": 64.6938, ""profit_now"": -7.4676, ""roi_now"": -0.1035, ""current_budget"": 12.7, ""buyer_budget"": 12.7, ""hours_into_day"": 24, ""spend_day_no"": 8, ""last_7_days"": [{""date"": ""2026-06-07"", ""spend"": 57.378600000000006, ""revenue"": 88.392, ""profit"": 31.0134, ""roi"": 0.5405, ""conversions"": 30.0}, {""date"": ""2026-06-08"", ""spend"": 41.9862, ""revenue"": 31.1658, ""profit"": -10.8204, ""roi"": -0.2577, ""conversions"": 16.0}, {""date"": ""2026-06-09"", ""spend"": 59.5884, ""revenue"": 109.728, ""profit"": 50.1396, ""roi"": 0.8414, ""conversions"": 23.0}, {""date"": ""2026-06-06"", ""spend"": 40.6908, ""revenue"": 38.5572, ""profit"": -2.1336, ""roi"": -0.0524, ""conversions"": 11.0}]}, ""metadata"": {""bid_strategy"": ""LOWEST_COST_WITHOUT_CAP"", ""roas_target"": null, ""daily_budget"": 10.16, ""geo_count"": 198, ""effective_status"": ""ACTIVE""}, ""history"": {""buyer_actions_24h"": [], ""agent_log_48h"": []}, ""data_quality_flags"": [], ""is_shark"": true, ""allowed_actions"": [""wait"", ""diminish"", ""untrack"", ""escalate""], ""self_assessment_required"": false}"
31554978465845,ACC-04,2026-06-10,llm,sent,claude-haiku-4-5,escalate,escalate,,pending_human,,,0.45,"Adset collapsed to -90% ROI today after buyer cut budget 50% this morning. Prior days mixed (profitable, then losses). Unclear if collapse is budget-cut effect or adset quality. Human judgment needed.",[],,[],0.0,2554,91,0,0.00301,"{""action"":""escalate"",""amount_pct"":null,""hours"":null,""confidence"":0.45,""reasoning"":""Adset collapsed to -90% ROI today after buyer cut budget 50% this morning. Prior days mixed (profitable, then losses). Unclear if collapse is budget-cut effect or adset quality. Human judgment needed."",""data_quality_flags"":[],""self_assessment"":null}","{""engine_now"": {""spend_now"": 4.6736, ""revenue_now"": 0.4699, ""profit_now"": -4.2037, ""roi_now"": -0.8995, ""current_budget"": 1.9, ""buyer_budget"": 1.9, ""hours_into_day"": 24, ""spend_day_no"": 4, ""last_7_days"": [{""date"": ""2026-06-09"", ""spend"": 5.0419, ""revenue"": 3.8227, ""profit"": -1.2192, ""roi"": -0.2418, ""conversions"": 4.0}, {""date"": ""2026-06-08"", ""spend"": 3.429, ""revenue"": 6.4897, ""profit"": 3.0607, ""roi"": 0.8926, ""conversions"": 5.0}, {""date"": ""2026-06-07"", ""spend"": 2.1463, ""revenue"": 2.5781, ""profit"": 0.4318, ""roi"": 0.2012, ""conversions"": 6.0}, {""date"": ""2026-06-06"", ""spend"": 0.0, ""revenue"": null, ""profit"": null, ""roi"": 0.0, ""conversions"": null}]}, ""metadata"": {""bid_strategy"": ""LOWEST_COST_WITHOUT_CAP"", ""roas_target"": null, ""daily_budget"": 1.905, ""geo_count"": 1, ""effective_status"": ""ACTIVE""}, ""history"": {""buyer_actions_24h"": [{""action_time"": ""2026-06-10 09:00:49.931252+00"", ""event_type"": ""ui_adjust_budget"", ""old_budget"": 3.81, ""new_budget"": 1.9, ""note"": null}], ""agent_log_48h"": []}, ""data_quality_flags"": [], ""is_shark"": false, ""allowed_actions"": [""wait"", ""diminish"", ""untrack"", ""escalate""], ""self_assessment_required"": false}"
31499956809569,ACC-04,2026-06-10,llm,sent,claude-haiku-4-5,wait,keep,,no_change,,4.0,0.65,Day 5 shows zero revenue after buyer cut budget by 50% today (9:00). Prior 4 days mixed but mostly profitable. Zero revenue today could be lag or one bad day. Wait before cutting further given recent buyer action.,[],,[],0.0,2565,93,0,0.00303,"{""action"":""wait"",""amount_pct"":null,""hours"":4,""confidence"":0.65,""reasoning"":""Day 5 shows zero revenue after buyer cut budget by 50% today (9:00). Prior 4 days mixed but mostly profitable. Zero revenue today could be lag or one bad day. Wait before cutting further given recent buyer action."",""data_quality_flags"":[],""self_assessment"":null}","{""engine_now"": {""spend_now"": 3.2893, ""revenue_now"": 0.0, ""profit_now"": -3.2893, ""roi_now"": -1.0, ""current_budget"": 3.18, ""buyer_budget"": 3.18, ""hours_into_day"": 24, ""spend_day_no"": 5, ""last_7_days"": [{""date"": ""2026-06-07"", ""spend"": 3.4798, ""revenue"": 10.8585, ""profit"": 7.3787, ""roi"": 2.1204, ""conversions"": 0.0}, {""date"": ""2026-06-08"", ""spend"": 6.1087, ""revenue"": 4.5212, ""profit"": -1.5875, ""roi"": -0.2599, ""conversions"": 1.0}, {""date"": ""2026-06-09"", ""spend"": 5.7404, ""revenue"": 11.6205, ""profit"": 5.8801, ""roi"": 1.0243, ""conversions"": 2.0}, {""date"": ""2026-06-06"", ""spend"": 0.0635, ""revenue"": 0.0, ""profit"": -0.0635, ""roi"": -1.0, ""conversions"": 0.0}]}, ""metadata"": {""bid_strategy"": ""LOWEST_COST_WITHOUT_CAP"", ""roas_target"": null, ""daily_budget"": 2.0701, ""geo_count"": 1, ""effective_status"": ""ACTIVE""}, ""history"": {""buyer_actions_24h"": [{""action_time"": ""2026-06-10 09:00:49.559001+00"", ""event_type"": ""ui_adjust_budget"", ""old_budget"": 6.35, ""new_budget"": 3.18, ""note"": null}], ""agent_log_48h"": []}, ""data_quality_flags"": [], ""is_shark"": false, ""allowed_actions"": [""wait"", ""diminish"", ""untrack"", ""escalate""], ""self_assessment_required"": false}"
31558558342930,ACC-04,2026-06-10,llm,sent,claude-haiku-4-5,escalate,escalate,,pending_human,,,0.45,"Severe conflict: today ROI -69% with zero revenue, yet last 7 days show profitable days (+379%, +475%) with conversions. Buyer cut budget today by 35%. Revenue reporting may be delayed or broken; human review needed.","[""revenue_timing_uncertainty"", ""roi_extreme_negative""]",,[],0.0,2564,109,0,0.00311,"{""action"":""escalate"",""amount_pct"":null,""hours"":null,""confidence"":0.45,""reasoning"":""Severe conflict: today ROI -69% with zero revenue, yet last 7 days show profitable days (+379%, +475%) with conversions. Buyer cut budget today by 35%. Revenue reporting may be delayed or broken; human review needed."",""data_quality_flags"":[""revenue_timing_uncertainty"",""roi_extreme_negative""],""self_assessment"":null}","{""engine_now"": {""spend_now"": 3.8608, ""revenue_now"": 1.1811, ""profit_now"": -2.6797, ""roi_now"": -0.6941, ""current_budget"": 2.48, ""buyer_budget"": 2.48, ""hours_into_day"": 24, ""spend_day_no"": 5, ""last_7_days"": [{""date"": ""2026-06-06"", ""spend"": 0.0762, ""revenue"": 0.0, ""profit"": -0.0762, ""roi"": -1.0, ""conversions"": 0.0}, {""date"": ""2026-06-09"", ""spend"": 3.0861, ""revenue"": 0.0, ""profit"": -3.0861, ""roi"": -1.0, ""conversions"": 0.0}, {""date"": ""2026-06-07"", ""spend"": 3.6703, ""revenue"": 18.2753, ""profit"": 14.605, ""roi"": 3.9792, ""conversions"": 4.0}, {""date"": ""2026-06-08"", ""spend"": 2.2606, ""revenue"": 12.9921, ""profit"": 10.7315, ""roi"": 4.7472, ""conversions"": 4.0}]}, ""metadata"": {""bid_strategy"": ""LOWEST_COST_WITHOUT_CAP"", ""roas_target"": null, ""daily_budget"": 3.2004, ""geo_count"": 1, ""effective_status"": ""ACTIVE""}, ""history"": {""buyer_actions_24h"": [{""action_time"": ""2026-06-10 08:59:37.090526+00"", ""event_type"": ""ui_adjust_budget"", ""old_budget"": 3.81, ""new_budget"": 2.48, ""note"": null}], ""agent_log_48h"": []}, ""data_quality_flags"": [], ""is_shark"": false, ""allowed_actions"": [""wait"", ""diminish"", ""untrack"", ""escalate""], ""self_assessment_required"": false}"
31239959394500,ACC-04,2026-06-10,llm,sent,claude-haiku-4-5,pause,pause,,applied,,2.0,0.75,"Day 5 aged adset reversed from 4-day profitable trend with -25.8% ROI. Small adset, no prior agent history. Pause 2h to observe if revenue recovers; if not, diminish on next review.",[],,[],0.53,2505,96,0,0.00298,"{""action"":""pause"",""amount_pct"":null,""hours"":2,""confidence"":0.75,""reasoning"":""Day 5 aged adset reversed from 4-day profitable trend with -25.8% ROI. Small adset, no prior agent history. Pause 2h to observe if revenue recovers; if not, diminish on next review."",""data_quality_flags"":[],""self_assessment"":null}","{""engine_now"": {""spend_now"": 7.0485, ""revenue_now"": 5.2324, ""profit_now"": -1.8161, ""roi_now"": -0.2577, ""current_budget"": 6.35, ""buyer_budget"": 6.35, ""hours_into_day"": 24, ""spend_day_no"": 5, ""last_7_days"": [{""date"": ""2026-06-08"", ""spend"": 4.826, ""revenue"": 10.8966, ""profit"": 6.0706, ""roi"": 1.2579, ""conversions"": 33.0}, {""date"": ""2026-06-09"", ""spend"": 4.8514, ""revenue"": 11.1252, ""profit"": 6.2738, ""roi"": 1.2932, ""conversions"": 30.0}, {""date"": ""2026-06-06"", ""spend"": 0.8636, ""revenue"": 1.016, ""profit"": 0.1524, ""roi"": 0.1765, ""conversions"": 2.0}, {""date"": ""2026-06-07"", ""spend"": 3.175, ""revenue"": 4.7117, ""profit"": 1.5367, ""roi"": 0.484, ""conversions"": 15.0}]}, ""metadata"": {""bid_strategy"": ""LOWEST_COST_WITHOUT_CAP"", ""roas_target"": null, ""daily_budget"": 3.556, ""geo_count"": 65, ""effective_status"": ""ACTIVE""}, ""history"": {""buyer_actions_24h"": [], ""agent_log_48h"": []}, ""data_quality_flags"": [], ""is_shark"": false, ""allowed_actions"": [""wait"", ""diminish"", ""pause"", ""untrack"", ""escalate""], ""self_assessment_required"": false}"
31278865310814,ACC-04,2026-06-10,llm,sent,claude-haiku-4-5,wait,keep,,no_change,,2.0,0.65,"New adset (day 1), buyer tripled budget today at 15:51. ROI is -46% but spend is modest (2.35 USD). Wait 2 hours to see if revenue catches up before deciding to cut.",[],,[],0.0,2386,94,0,0.00286,"{""action"":""wait"",""amount_pct"":null,""hours"":2,""confidence"":0.65,""reasoning"":""New adset (day 1), buyer tripled budget today at 15:51. ROI is -46% but spend is modest (2.35 USD). Wait 2 hours to see if revenue catches up before deciding to cut."",""data_quality_flags"":[],""self_assessment"":null}","{""engine_now"": {""spend_now"": 2.3495, ""revenue_now"": 1.27, ""profit_now"": -1.0795, ""roi_now"": -0.4595, ""current_budget"": 3.81, ""buyer_budget"": 3.81, ""hours_into_day"": 24, ""spend_day_no"": 1, ""last_7_days"": [{""date"": ""2026-06-09"", ""spend"": 0.0, ""revenue"": null, ""profit"": null, ""roi"": 0.0, ""conversions"": null}]}, ""metadata"": {""bid_strategy"": ""LOWEST_COST_WITHOUT_CAP"", ""roas_target"": null, ""daily_budget"": 3.81, ""geo_count"": 65, ""effective_status"": ""ACTIVE""}, ""history"": {""buyer_actions_24h"": [{""action_time"": ""2026-06-10 15:51:40.231427+00"", ""event_type"": ""ui_update_budget"", ""old_budget"": 1.27, ""new_budget"": 3.81, ""note"": null}], ""agent_log_48h"": []}, ""data_quality_flags"": [], ""is_shark"": false, ""allowed_actions"": [""wait"", ""diminish"", ""untrack"", ""escalate""], ""self_assessment_required"": false}"
31190610559771,ACC-04,2026-06-10,llm,sent,claude-haiku-4-5,wait,keep,,no_change,,2.0,0.72,Day 8 shows one bad day (-24% ROI) after a strong 7-day history with mostly positive ROI. Likely a hiccup; insufficient data to cut. Wait and reassess before acting.,[],,[],0.0,2512,89,0,0.00296,"{""action"":""wait"",""amount_pct"":null,""hours"":2,""confidence"":0.72,""reasoning"":""Day 8 shows one bad day (-24% ROI) after a strong 7-day history with mostly positive ROI. Likely a hiccup; insufficient data to cut. Wait and reassess before acting."",""data_quality_flags"":[],""self_assessment"":null}","{""engine_now"": {""spend_now"": 3.3401, ""revenue_now"": 2.5527, ""profit_now"": -0.7874, ""roi_now"": -0.2357, ""current_budget"": 2.67, ""buyer_budget"": 2.67, ""hours_into_day"": 24, ""spend_day_no"": 8, ""last_7_days"": [{""date"": ""2026-06-07"", ""spend"": 5.2451, ""revenue"": 6.1214, ""profit"": 0.8763, ""roi"": 0.1671, ""conversions"": 14.0}, {""date"": ""2026-06-08"", ""spend"": 6.0579, ""revenue"": 11.9507, ""profit"": 5.8928, ""roi"": 0.9727, ""conversions"": 32.0}, {""date"": ""2026-06-06"", ""spend"": 0.2667, ""revenue"": 0.9906, ""profit"": 0.7239, ""roi"": 2.7143, ""conversions"": 1.0}, {""date"": ""2026-06-09"", ""spend"": 5.588, ""revenue"": 4.4577, ""profit"": -1.1303, ""roi"": -0.2023, ""conversions"": 11.0}]}, ""metadata"": {""bid_strategy"": ""LOWEST_COST_WITHOUT_CAP"", ""roas_target"": null, ""daily_budget"": 21.183600000000002, ""geo_count"": 5, ""effective_status"": ""ACTIVE""}, ""history"": {""buyer_actions_24h"": [], ""agent_log_48h"": []}, ""data_quality_flags"": [], ""is_shark"": false, ""allowed_actions"": [""wait"", ""diminish"", ""pause"", ""untrack"", ""escalate""], ""self_assessment_required"": false}"
730127686569001839,ACC-05,2026-06-10,llm,sent,claude-haiku-4-5,escalate,escalate,,pending_human,,,0.45,"Aged adset (day 5) with severe -100% ROI today and dramatic budget cut by buyer (6.35→1.9 USD) 16h ago. Last 7 days show volatile, conflicting signals: profitable days mixed with zero-revenue days. Unclear if today's collapse is due to budget cut impact or data anomaly. Human judgment needed.","[""revenue_volatility"", ""recent_buyer_budget_cut""]",,[],0.0,2564,137,0,0.00325,"{""action"":""escalate"",""amount_pct"":null,""hours"":null,""confidence"":0.45,""reasoning"":""Aged adset (day 5) with severe -100% ROI today and dramatic budget cut by buyer (6.35→1.9 USD) 16h ago. Last 7 days show volatile, conflicting signals: profitable days mixed with zero-revenue days. Unclear if today's collapse is due to budget cut impact or data anomaly. Human judgment needed."",""data_quality_flags"":[""revenue_volatility"",""recent_buyer_budget_cut""],""self_assessment"":null}","{""engine_now"": {""spend_now"": 5.0419, ""revenue_now"": 0.0, ""profit_now"": -5.0419, ""roi_now"": -1.0, ""current_budget"": 1.9, ""buyer_budget"": 1.9, ""hours_into_day"": 24, ""spend_day_no"": 5, ""last_7_days"": [{""date"": ""2026-06-07"", ""spend"": 3.3274, ""revenue"": 0.0, ""profit"": -3.3274, ""roi"": -1.0, ""conversions"": 0.0}, {""date"": ""2026-06-06"", ""spend"": 1.0668, ""revenue"": 4.2164, ""profit"": 3.1496, ""roi"": 2.9524, ""conversions"": 1.0}, {""date"": ""2026-06-08"", ""spend"": 3.8862, ""revenue"": 3.8354, ""profit"": -0.0508, ""roi"": -0.0131, ""conversions"": 1.0}, {""date"": ""2026-06-09"", ""spend"": 4.5974, ""revenue"": 12.9032, ""profit"": 8.3058, ""roi"": 1.8066, ""conversions"": 2.0}]}, ""metadata"": {""bid_strategy"": ""LOWEST_COST_WITHOUT_CAP"", ""roas_target"": null, ""daily_budget"": 1.27, ""geo_count"": 1, ""effective_status"": ""ACTIVE""}, ""history"": {""buyer_actions_24h"": [{""action_time"": ""2026-06-10 08:59:18.461336+00"", ""event_type"": ""ui_update_budget"", ""old_budget"": 6.35, ""new_budget"": 1.9, ""note"": null}], ""agent_log_48h"": []}, ""data_quality_flags"": [], ""is_shark"": false, ""allowed_actions"": [""wait"", ""diminish"", ""untrack"", ""escalate""], ""self_assessment_required"": false}"
730111905216894308,ACC-05,2026-06-10,llm,sent,claude-haiku-4-5,pause,pause,,applied,,2.0,0.75,Day 3 with -60% ROI after two profitable/breakeven days; new adset losing hard despite past success. Pause 2h to check if revenue recovers or if the trend is real.,[],,[],1.59,2440,87,0,0.00287,"{""action"":""pause"",""amount_pct"":null,""hours"":2,""confidence"":0.75,""reasoning"":""Day 3 with -60% ROI after two profitable/breakeven days; new adset losing hard despite past success. Pause 2h to check if revenue recovers or if the trend is real."",""data_quality_flags"":[],""self_assessment"":null}","{""engine_now"": {""spend_now"": 3.8608, ""revenue_now"": 1.5494, ""profit_now"": -2.3114, ""roi_now"": -0.5987, ""current_budget"": 19.05, ""buyer_budget"": 19.05, ""hours_into_day"": 24, ""spend_day_no"": 3, ""last_7_days"": [{""date"": ""2026-06-08"", ""spend"": 5.2959, ""revenue"": 5.7277, ""profit"": 0.4318, ""roi"": 0.0815, ""conversions"": 5.0}, {""date"": ""2026-06-09"", ""spend"": 12.319, ""revenue"": 12.0777, ""profit"": -0.2413, ""roi"": -0.0196, ""conversions"": 15.0}, {""date"": ""2026-06-07"", ""spend"": 0.0, ""revenue"": null, ""profit"": null, ""roi"": 0.0, ""conversions"": null}]}, ""metadata"": {""bid_strategy"": ""LOWEST_COST_WITHOUT_CAP"", ""roas_target"": null, ""daily_budget"": 19.05, ""geo_count"": 19, ""effective_status"": ""PAUSED""}, ""history"": {""buyer_actions_24h"": [], ""agent_log_48h"": []}, ""data_quality_flags"": [], ""is_shark"": false, ""allowed_actions"": [""wait"", ""diminish"", ""pause"", ""untrack"", ""escalate""], ""self_assessment_required"": false}"
730131055006514133,ACC-05,2026-06-10,llm,sent,claude-haiku-4-5,wait,keep,,no_change,,2.0,0.65,Day 2 with ROI -49%; yesterday was +37%. Buyer cut budget twice today (3.81→3.05→2.44). New adsets are volatile; wait before acting to see if revenue stabilizes after buyer's reductions.,[],,[],0.0,2510,97,0,0.00299,"{""action"":""wait"",""amount_pct"":null,""hours"":2,""confidence"":0.65,""reasoning"":""Day 2 with ROI -49%; yesterday was +37%. Buyer cut budget twice today (3.81→3.05→2.44). New adsets are volatile; wait before acting to see if revenue stabilizes after buyer's reductions."",""data_quality_flags"":[],""self_assessment"":null}","{""engine_now"": {""spend_now"": 3.0226, ""revenue_now"": 1.5367, ""profit_now"": -1.4859, ""roi_now"": -0.4916, ""current_budget"": 2.44, ""buyer_budget"": 2.44, ""hours_into_day"": 24, ""spend_day_no"": 2, ""last_7_days"": [{""date"": ""2026-06-09"", ""spend"": 3.2766, ""revenue"": 4.4958, ""profit"": 1.2192, ""roi"": 0.3721, ""conversions"": 17.0}, {""date"": ""2026-06-08"", ""spend"": 0.0, ""revenue"": null, ""profit"": null, ""roi"": 0.0, ""conversions"": null}]}, ""metadata"": {""bid_strategy"": ""LOWEST_COST_WITH_MIN_ROAS"", ""roas_target"": 0.9, ""daily_budget"": 1.27, ""geo_count"": 27, ""effective_status"": ""ACTIVE""}, ""history"": {""buyer_actions_24h"": [{""action_time"": ""2026-06-10 09:01:02.765913+00"", ""event_type"": ""ui_adjust_budget"", ""old_budget"": 3.81, ""new_budget"": 3.05, ""note"": null}, {""action_time"": ""2026-06-10 16:40:56.400322+00"", ""event_type"": ""ui_adjust_budget"", ""old_budget"": 3.05, ""new_budget"": 2.44, ""note"": null}], ""agent_log_48h"": []}, ""data_quality_flags"": [], ""is_shark"": false, ""allowed_actions"": [""wait"", ""diminish"", ""untrack"", ""escalate""], ""self_assessment_required"": false}"
730127959620269389,ACC-05,2026-06-10,llm,sent,claude-haiku-4-5,wait,keep,,no_change,,2.0,0.65,Day 2 adset with one strong profitable day prior. Today's -40% ROI is alarming but spend is low and limited data. Buyer cut budget twice today; wait to see if revenue stabilizes before acting.,[],,[],0.0,2511,90,0,0.00296,"{""action"":""wait"",""amount_pct"":null,""hours"":2,""confidence"":0.65,""reasoning"":""Day 2 adset with one strong profitable day prior. Today's -40% ROI is alarming but spend is low and limited data. Buyer cut budget twice today; wait to see if revenue stabilizes before acting."",""data_quality_flags"":[],""self_assessment"":null}","{""engine_now"": {""spend_now"": 2.2352, ""revenue_now"": 1.3335, ""profit_now"": -0.9017, ""roi_now"": -0.4034, ""current_budget"": 4.06, ""buyer_budget"": 4.06, ""hours_into_day"": 24, ""spend_day_no"": 2, ""last_7_days"": [{""date"": ""2026-06-09"", ""spend"": 3.9497, ""revenue"": 5.3848, ""profit"": 1.4351, ""roi"": 0.3633, ""conversions"": 5.0}, {""date"": ""2026-06-08"", ""spend"": 0.0, ""revenue"": null, ""profit"": null, ""roi"": 0.0, ""conversions"": null}]}, ""metadata"": {""bid_strategy"": ""LOWEST_COST_WITH_MIN_ROAS"", ""roas_target"": 0.9, ""daily_budget"": 2.8448, ""geo_count"": 27, ""effective_status"": ""ACTIVE""}, ""history"": {""buyer_actions_24h"": [{""action_time"": ""2026-06-10 09:01:02.757264+00"", ""event_type"": ""ui_adjust_budget"", ""old_budget"": 6.35, ""new_budget"": 5.08, ""note"": null}, {""action_time"": ""2026-06-10 16:40:56.435177+00"", ""event_type"": ""ui_adjust_budget"", ""old_budget"": 5.08, ""new_budget"": 4.06, ""note"": null}], ""agent_log_48h"": []}, ""data_quality_flags"": [], ""is_shark"": false, ""allowed_actions"": [""wait"", ""diminish"", ""untrack"", ""escalate""], ""self_assessment_required"": false}"
730111022034813676,ACC-06,2026-06-10,llm,sent,claude-haiku-4-5,wait,keep,,no_change,,4.0,0.75,"Day 6 with mixed signals: three positive days prior, but today's -15% ROI after the buyer's budget cut yesterday. One losing day doesn't confirm a trend; monitor before acting.",[],,[],0.0,2566,84,0,0.00299,"{""action"":""wait"",""amount_pct"":null,""hours"":4,""confidence"":0.75,""reasoning"":""Day 6 with mixed signals: three positive days prior, but today's -15% ROI after the buyer's budget cut yesterday. One losing day doesn't confirm a trend; monitor before acting."",""data_quality_flags"":[],""self_assessment"":null}","{""engine_now"": {""spend_now"": 21.9583, ""revenue_now"": 18.6055, ""profit_now"": -3.3528, ""roi_now"": -0.1527, ""current_budget"": 16.51, ""buyer_budget"": 16.51, ""hours_into_day"": 24, ""spend_day_no"": 6, ""last_7_days"": [{""date"": ""2026-06-07"", ""spend"": 8.1661, ""revenue"": 5.1054, ""profit"": -3.0607, ""roi"": -0.3748, ""conversions"": 13.0}, {""date"": ""2026-06-08"", ""spend"": 7.2263, ""revenue"": 15.7734, ""profit"": 8.5471, ""roi"": 1.1828, ""conversions"": 30.0}, {""date"": ""2026-06-09"", ""spend"": 11.9126, ""revenue"": 20.193, ""profit"": 8.2804, ""roi"": 0.6951, ""conversions"": 50.0}, {""date"": ""2026-06-06"", ""spend"": 2.6289, ""revenue"": 4.7879, ""profit"": 2.159, ""roi"": 0.8213, ""conversions"": 12.0}]}, ""metadata"": {""bid_strategy"": ""LOWEST_COST_WITHOUT_CAP"", ""roas_target"": null, ""daily_budget"": 17.907, ""geo_count"": 1, ""effective_status"": ""ACTIVE""}, ""history"": {""buyer_actions_24h"": [{""action_time"": ""2026-06-10 23:21:01.974687+00"", ""event_type"": ""ui_update_budget"", ""old_budget"": 20.32, ""new_budget"": 16.51, ""note"": null}], ""agent_log_48h"": []}, ""data_quality_flags"": [], ""is_shark"": false, ""allowed_actions"": [""wait"", ""diminish"", ""untrack"", ""escalate""], ""self_assessment_required"": false}"
730112373699429645,ACC-06,2026-06-10,llm,sent,claude-haiku-4-5,wait,keep,,no_change,,2.0,0.65,New adset (day 2) with extreme early loss (-71% ROI) but the buyer just cut budget today from 3.81 to 2.54 USD. Spend is still small. Wait 2h to see if the lower budget stabilizes performance before acting.,[],,[],0.0,2450,103,0,0.00297,"{""action"":""wait"",""amount_pct"":null,""hours"":2,""confidence"":0.65,""reasoning"":""New adset (day 2) with extreme early loss (-71% ROI) but the buyer just cut budget today from 3.81 to 2.54 USD. Spend is still small. Wait 2h to see if the lower budget stabilizes performance before acting."",""data_quality_flags"":[],""self_assessment"":null}","{""engine_now"": {""spend_now"": 3.5179, ""revenue_now"": 1.0287, ""profit_now"": -2.4892, ""roi_now"": -0.7076, ""current_budget"": 2.54, ""buyer_budget"": 2.54, ""hours_into_day"": 24, ""spend_day_no"": 2, ""last_7_days"": [{""date"": ""2026-06-09"", ""spend"": 2.1336, ""revenue"": 4.0259, ""profit"": 1.8923, ""roi"": 0.8869, ""conversions"": 10.0}, {""date"": ""2026-06-08"", ""spend"": 0.0, ""revenue"": null, ""profit"": null, ""roi"": 0.0, ""conversions"": null}]}, ""metadata"": {""bid_strategy"": ""LOWEST_COST_WITH_MIN_ROAS"", ""roas_target"": 0.77, ""daily_budget"": 5.5499, ""geo_count"": 65, ""effective_status"": ""ACTIVE""}, ""history"": {""buyer_actions_24h"": [{""action_time"": ""2026-06-10 08:51:37.833083+00"", ""event_type"": ""ui_adjust_budget"", ""old_budget"": 3.81, ""new_budget"": 2.54, ""note"": null}], ""agent_log_48h"": []}, ""data_quality_flags"": [], ""is_shark"": false, ""allowed_actions"": [""wait"", ""diminish"", ""untrack"", ""escalate""], ""self_assessment_required"": false}"
730133746864676296,ACC-06,2026-06-10,llm,sent,claude-haiku-4-5,wait,keep,,no_change,,4.0,0.75,"Day 70 with mostly profitable history: today's -13% ROI appears a single hiccup after 3 profitable days. Monitor before cutting a stable, aged adset.",[],,[],0.0,2511,81,0,0.00292,"{""action"":""wait"",""amount_pct"":null,""hours"":4,""confidence"":0.75,""reasoning"":""Day 70 with mostly profitable history: today's -13% ROI appears a single hiccup after 3 profitable days. Monitor before cutting a stable, aged adset."",""data_quality_flags"":[],""self_assessment"":null}","{""engine_now"": {""spend_now"": 15.7226, ""revenue_now"": 13.6652, ""profit_now"": -2.0574, ""roi_now"": -0.1309, ""current_budget"": 15.5448, ""buyer_budget"": 15.5448, ""hours_into_day"": 24, ""spend_day_no"": 70, ""last_7_days"": [{""date"": ""2026-06-06"", ""spend"": 13.6652, ""revenue"": 15.8369, ""profit"": 2.1717, ""roi"": 0.1589, ""conversions"": 291.0}, {""date"": ""2026-06-07"", ""spend"": 14.5923, ""revenue"": 15.4178, ""profit"": 0.8255, ""roi"": 0.0566, ""conversions"": 280.0}, {""date"": ""2026-06-08"", ""spend"": 16.3957, ""revenue"": 10.8585, ""profit"": -5.5372, ""roi"": -0.3377, ""conversions"": 252.0}, {""date"": ""2026-06-09"", ""spend"": 16.5354, ""revenue"": 18.5801, ""profit"": 2.0447, ""roi"": 0.1237, ""conversions"": 261.0}]}, ""metadata"": {""bid_strategy"": ""LOWEST_COST_WITHOUT_CAP"", ""roas_target"": null, ""daily_budget"": 15.5448, ""geo_count"": null, ""effective_status"": ""ACTIVE""}, ""history"": {""buyer_actions_24h"": [], ""agent_log_48h"": []}, ""data_quality_flags"": [], ""is_shark"": false, ""allowed_actions"": [""wait"", ""diminish"", ""pause"", ""untrack"", ""escalate""], ""self_assessment_required"": false}"
